"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-27T09:00:00","2000-04-27","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-28T09:00:00","2000-04-28","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-29T09:00:00","2000-04-29","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-04-30T09:00:00","2000-04-30","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-01T09:00:00","2000-05-01","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-02T09:00:00","2000-05-02","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-03T09:00:00","2000-05-03","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-04T09:00:00","2000-05-04","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-05T09:00:00","2000-05-05","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-06T09:00:00","2000-05-06","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-07T09:00:00","2000-05-07","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-08T09:00:00","2000-05-08","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-09T09:00:00","2000-05-09","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-10T09:00:00","2000-05-10","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-11T09:00:00","2000-05-11","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-05-12T09:00:00","2000-05-12","0.0","Incomplete","Estimated",""
